	ra	dec	mag	x	y	z
96858	5.170426382493998	0.787681228591982	2.86	0.31196046911706504	-0.6327698022404546	0.7087192978047351
96970	5.176034125380657	0.1852363488235059	2.72	0.43956089838238693	-0.8791270501244908	0.18417884339054777
96981	5.1764825877319565	-0.3448964857086542	4.87	0.42125240753340976	-0.8415671660116072	-0.33809926684111297
96986	5.176762713076902	0.5886576338890545	5.0	0.3724818401943878	-0.7436129004581411	0.5552451107372611
97056	5.180956215670668	0.32348431520628973	3.68	0.4281851365479589	-0.8459402045641694	0.31787207983925997
97112	5.183711916026643	-0.9837131369707737	5.33	0.2515242325084699	-0.4935377289705528	-0.8325599501198784
97124	5.184374006678386	1.2264067370608993	3.84	0.15350366896892	-0.3007080741078891	0.9412817207294555
97186	5.187893637647957	0.3340916584550404	5.01	0.4324755433488915	-0.839904254434314	0.32791118887317644
97224	5.189830953117672	-1.2654226649180214	5.39	0.1381512554274783	-0.26702884398491583	-0.9537346733258109
97319	5.194826609035656	0.6758337058868101	5.18	0.36195943642263434	-0.691140427379368	0.6255479805949927
97324	5.1950980950008026	0.924815081500048	5.03	0.279428273658249	-0.5332002318445975	0.7985094568264287
97335	5.195611745399664	-1.0331243854791143	5.41	0.23795775948197884	-0.45349888930431725	-0.8589032903080924
97338	5.195772228424386	0.1547814180270486	0.76	0.45922121663911114	-0.8748424370123828	0.15416414820161448
97339	5.1957567822605055	-0.1878587234779199	5.38	0.45658686197488696	-0.8698567397587252	-0.18675569541046586
97365	5.196837228333953	0.18178873013887142	5.12	0.45804602750199885	-0.870350005021344	0.1807891187239556
97368	5.197016560914595	0.3946197467273738	4.9	0.43007276016237367	-0.8168415298666125	0.38445719664416406
97438	5.200397700008022	-0.6959389912985737	5.32	0.3598338406917097	-0.677865947859924	-0.6411063592143038
97493	5.203144237385422	0.017552095608898696	3.87	0.4712194552445828	-0.8818413581368916	0.01755118452644328
97559	5.2067081124515315	1.0039741581116928	5.14	0.2547483763318335	-0.4726761753170641	0.8436115800793197
97575	5.207458429496964	0.4202685469093219	4.57	0.4337500109640404	-0.8033631354015923	0.40800563803263495
97627	5.210890095872235	0.14768021435275178	4.71	0.47290536908288944	-0.868739982888685	0.1471439907816269
97721	5.215312411130939	-0.7307394777732317	4.12	0.35892827284828954	-0.6524725053442643	-0.6674205006739924
97725	5.215537820403833	0.11181910874494946	3.71	0.47917515132543675	-0.8705973207019445	0.11158619779722025
97744	5.216920121171413	0.9152322988820953	4.91	0.29468141076124094	-0.5336505298144286	0.7927042185964098
97755	5.217832230238505	-0.45901297134800384	4.7	0.43407717383532907	-0.784392626178669	-0.4430634437094357
97757	5.217935379197298	0.6717197204937643	4.95	0.3790757856574392	-0.6848380484352871	0.622333026717643
97762	5.218198749381425	1.027055910576515	4.98	0.2506595854314759	-0.4525605362592872	0.8557796055363946
97792	5.21957083997288	0.19938154427921914	5.28	0.47609345384279766	-0.8567998645245819	0.19806316002400295
97799	5.219870862071298	0.6123212616731991	3.89	0.39768335154780476	-0.7151846464610779	0.5747685389511573
97851	5.222667403131768	-0.47420419498431476	4.54	0.43452611627655974	-0.7763218098270925	-0.4566305967194896
97863	5.223355673722292	-1.0280225088228545	5.24	0.2525860543211961	-0.4505397852748392	-0.8562792693081804
97883	5.223906237834833	0.7045514406655874	5.46	0.3729517944502089	-0.6643808073289573	0.6476921350991474
97947	5.227045212494546	-0.2703775065397763	5.01	0.47435277233547674	-0.8388382297339539	-0.2670952483936277
98026	5.23056458166473	0.34020216088602767	3.51	0.46690936203649175	-0.818935200899501	0.33367766537538923
98042	5.2314206656628315	-0.4572023842352774	4.84	0.4450918867272079	-0.7791176571803938	-0.4414395639715008
98101	5.23483714767361	-0.6156876701877383	4.37	0.40737451716316825	-0.7074719629964404	-0.5775200640151289
98110	5.235358128455331	-0.6055908357451959	5.3	0.41063534915947536	-0.7122747977552963	-0.5692479446632438
98114	5.235638253800277	0.6465203076876197	5.15	0.39885086516861945	-0.6913877464276349	0.6024126255681899
98127	5.236228349620376	0.3057207904118044	5.33	0.47701380647334307	-0.8257532881395797	0.30098062323093866
98184	5.238565170955872	-1.2725283540884957	3.97	0.14759004220349636	-0.25411390024831715	-0.9558469046573089
98232	5.240790727551551	0.4843912280426002	4.66	0.4461553068737982	-0.7642624974864892	0.46566970814522707
98260	5.241918821113578	0.8744918984575403	5.06	0.32398238798194146	-0.5535452978600526	0.7672177106236172
98272	5.242426450126521	1.1313394206496388	5.22	0.21509210457727887	-0.36707140210904543	0.9049828574631767
98298	5.2436042855722285	-1.0363048291618535	4.95	0.258054736260171	-0.43920348463992775	-0.8605277753645367
98313	5.244163750863955	-1.1683926210431383	5.32	0.1985828146043691	-0.3375497714582036	-0.9201222840102945
98324	5.244818249333454	0.43525095935392427	5.23	0.4602989849295375	-0.7812466054221855	0.42163797977548156
98375	5.247585207063103	-0.48362803046728814	4.43	0.4515189391298817	-0.7615189260372589	-0.46499416436562535
98389	5.248281855234037	1.184617184316385	4.51	0.19232211982547645	-0.32384982468785817	0.9263549499384556
98448	5.251510103484988	-0.6621901180581201	4.77	0.40487799585817974	-0.6767856072405991	-0.6148455499569281
98527	5.2548655862384095	-0.5594879111938882	4.99	0.43754332122168743	-0.7258497716871377	-0.5307522501092439
98604	5.258494649352081	0.3489100099499553	5.09	0.4880695855975879	-0.8030631736577206	0.3418736882671558
98646	5.260189538588693	1.0820242001567428	5.4	0.24454501301971593	-0.4008335805266476	0.8829100618575907
98715	5.263752890056026	0.6278380066682996	5.38	0.4239495353131751	-0.6893709077936823	0.5873964104380085
98764	5.266051488680904	0.41214946721526197	5.08	0.481776174558952	-0.7793764150786318	0.40057973144746406
98804	5.268215260621064	-0.9229439489155699	4.93	0.3184208245139319	-0.5126311045143593	-0.7973816709708442
98924	5.273989769717749	-1.1550949923787786	3.55	0.21508310400895567	-0.341788219203826	-0.9148333572751652
98939	5.274772026288494	1.356320127946879	4.38	0.11348509732282697	-0.18005595513633332	0.9770880132851755
98986	5.27712062859644	0.642972681636846	4.93	0.4283210078900771	-0.6760534866804042	0.599577182143631
99143	5.284847899326719	-0.6300850133604871	5.32	0.4376849103590173	-0.6791608331422436	-0.5892134434732057
99156	5.285314164036389	-0.014337199126725141	3.24	0.5420366446507563	-0.8402325480533065	-0.014336702814725518
99312	5.29372054237862	-0.017616288818787046	5.44	0.5490519880667163	-0.835602544701424	-0.017615382155696763
99320	5.294023444270303	0.8170876702935963	4.8	0.37597422975028205	-0.5718173521983355	0.7291558779085353
99336	5.2944444176858845	0.9872929992528318	4.28	0.302881884841295	-0.46022770487402526	0.8345376105972525
99356	5.295467529693404	0.8157900878079086	3.8	0.3773200192697466	-0.5720632780201366	0.7282672648136354
99419	5.298130814865485	0.5008190349072417	5.19	0.48492597559157075	-0.730964012735008	0.4801441557312746
99423	5.298282658510408	0.2652483154807229	4.94	0.5336065181587031	-0.8040783779617539	0.2621489001940325
99451	5.299403159890189	0.642391155383374	4.93	0.44347102573482533	-0.666632331482889	0.5991116623429972
99505	5.302593447229909	0.4466639116788105	4.79	0.5019315005506447	-0.7493170642460335	0.43195914851370354
99529	5.303497178716592	0.8327700295814185	3.96	0.3749552313988945	-0.558665862130263	0.7397979649450596
99534	5.3036367177902894	0.41030781324185006	5.18	0.5111322704282352	-0.7613338880648141	0.39889160559103115
99554	5.30479282388681	0.4854501018464927	4.5	0.49384695295704345	-0.7337530577301862	0.4666065123062962
99631	5.309225087522249	0.43059195999535804	5.3	0.5107257711926474	-0.7516176436648395	0.41740879766889194
99648	5.309821466527656	0.7045034615644501	5.27	0.42860382153740306	-0.6299531841239869	0.6476555797455806
99706	5.312990809916353	-0.21830948293746497	4.3	0.55172556650115	-0.8054143042067935	-0.21657954161940585
99723	5.313596875499107	0.663799852680527	4.77	0.44552936182603486	-0.6495435209890682	0.6161142768123541
99743	5.314764238969303	-0.2189489715753957	3.58	0.5530744212497194	-0.804320326906506	-0.2172038127756952
99799	5.317368881078518	0.6105646052343593	5.14	0.46598707814167795	-0.6739054729069338	0.5733301462430382
99873	5.320607339505594	-0.33368134900118906	5.28	0.5398892597995081	-0.7754017780317172	-0.3275235408003386
99985	5.326149632545301	-0.2226879555253581	4.77	0.5617242465618056	-0.7973018660324979	-0.22085199850956372
100020	5.327666498198209	-0.2579835220956367	3.05	0.5580841771651059	-0.7895885356202442	-0.2551313301321992
100128	5.332977360579103	0.7026115944684583	2.23	0.44378646521436993	-0.6208561826446963	0.6462129476916958
100215	5.337121906687351	0.09325271504125426	5.3	0.5823393718550112	-0.8075951751373138	0.0931176088741686
100260	5.340097780328464	0.561824488183288	4.43	0.49701627486575134	-0.6849615837126861	0.5327311248241283
100425	5.347896260492225	-0.9902141219153097	1.94	0.32558844275113025	-0.4414253100442218	-0.8361434455876914
100555	5.355194442025902	-0.31785449390459425	5.08	0.5694161132563595	-0.7603228016426307	-0.312529242257939
100639	5.359213324428006	1.4210943404899272	5.38	0.08988306207985067	-0.11901598307747752	0.9888155697212961
100701	5.361914308711931	-0.3109074900697111	4.77	0.5758117045149914	-0.7581900541855959	-0.3059227397196608
100750	5.364250082849875	0.5300312738229865	4.01	0.523427037320371	-0.6858811076474843	0.5055603255540123
100767	5.365058781158786	1.0994545415970227	4.21	0.2757693017151252	-0.3607518869213876	0.8909598017386704
100775	5.365360374053531	-0.0503620166183645	4.91	0.6067788642156938	-0.7932749967071371	-0.05034073440469616
100812	5.367144798680769	0.854366053067188	4.94	0.3999057756344081	-0.5208896001608143	0.7541547553775351
100917	5.37261902387965	0.8590562414594873	5.44	0.4005774828707868	-0.5158931391821788	0.7572264847201671
100934	5.373461756108975	1.3082048911278996	5.18	0.15937538377589394	-0.20489838745511224	0.9657205278260276
101095	5.380906021701045	0.19727915556885184	4.03	0.6078006444627856	-0.769520369812313	0.19600198222095458
101148	5.383918023657673	0.6152434315332281	4.61	0.5080957406293969	-0.639318492810891	0.5771573295941717
101151	5.383982164507684	-0.7769516075758367	5.12	0.44368660434154933	-0.5582009872562593	-0.701109017880959
101156	5.384125630572198	0.2273684922468939	5.39	0.6063289511700014	-0.7625965495028927	0.22541451962854553
101263	5.390051983313807	0.25611333198895464	4.64	0.6065233874200946	-0.753629248318757	0.25332259392118756
101285	5.3912355783460475	-1.0573509866667823	4.75	0.3084117399373028	-0.3822841696940574	-0.8710574104329581
101365	5.396240397242604	-0.04450514543427705	4.91	0.6311575375936972	-0.7743776610526121	-0.04449045741894037
101442	5.3998260016579005	0.2547323227650216	3.64	0.6140818965322622	-0.7479346816142606	0.25198638135803064
101445	5.399904541474241	-0.8253924181134834	3.11	0.4304427957922954	-0.5241825885028764	-0.7348139992276526
101446	5.399995909460583	-1.0738996575821245	4.86	0.30255747703878594	-0.36837708864436003	-0.8790661486201308
101472	5.401002789906058	0.19857790742513834	5.42	0.6229793440631042	-0.7569538722210681	0.19727537149942304
101519	5.403268925406848	-0.019288000082932254	4.31	0.6370971372124101	-0.7705421836361702	-0.01928680878097427
101539	5.404072911326779	0.37003029158821626	4.81	0.5946641304212922	-0.7180448661274683	0.3616436674660215
101540	5.404114799228827	0.4209028693726667	5.06	0.5821945624629656	-0.7029281917092576	0.40858468979993523
101587	5.406723106529469	0.1760374513745296	5.07	0.6299851219893945	-0.7566031682395019	0.1751296430703718
101594	5.407344094677328	-0.2610098008455472	5.24	0.6186621453999123	-0.7420674530276886	-0.2580562826326402
101607	5.4079674390196795	0.008490066879863816	5.15	0.6408065856130604	-0.7676554177090984	0.00848996447583844
101629	5.408941594541679	0.27771804721439913	3.77	0.6169942752226699	-0.7376675025721685	0.27416184999264986
101654	5.410698792032587	-1.0567775238344546	5.11	0.31611848928829234	-0.37658863073974924	-0.8707755760973367
101655	5.410734920348103	-0.31657932144650214	5.15	0.6110007180668374	-0.7278457364953088	-0.31131769366261636
101684	5.411962497677494	-0.5834957353598186	5.47	0.5373544098512897	-0.6385219190758764	-0.5509446406609579
101767	5.416768610838711	0.7902909845159042	1.25	0.4556490418878915	-0.5361820666251869	0.710558049744136
101826	5.4190342227407235	-1.1651937117769129	5.14	0.2561905746892596	-0.3000898071544904	-0.9188647871598778
101846	5.4201657196947925	0.8785992690527211	5.41	0.4149427998594093	-0.4849331509335265	0.7698456416519586
101950	5.425612979556729	0.26310107180857933	4.43	0.6317604646595697	-0.7302322315226254	0.260076149115238
102002	5.428139605448378	-0.9061918947824928	4.51	0.40470194114282243	-0.4653967863807321	-0.7871608285869658
102057	5.43179249230634	0.4410554706604519	4.92	0.5958768171590754	-0.6802148153489197	0.42689415989470364
102064	5.43215770245232	-1.15546402479582	3.42	0.2659868020355215	-0.30341132012318395	-0.9149822905193428
102091	5.4335968136870525	1.079290351323004	3.41	0.3116290670178642	-0.3544404529413998	0.8816230996907186
102100	5.433876153633833	1.004955783642892	4.52	0.35411103357123486	-0.40253690935958925	0.8441382662255879
102122	5.435228347471817	0.5361601720242899	4.22	0.5686903070349206	-0.644697685898667	0.510838749980296
102154	5.437117753653563	-0.44106037503565004	4.13	0.5994892809762035	-0.6770304056938063	-0.4268986200032913
102157	5.437619884879362	0.5928928149453588	2.48	0.5501018565584173	-0.6206226744600152	0.558762421210554
102166	5.438159191618229	-0.6841561862518974	5.48	0.5143454483963508	-0.5796553604099379	-0.6320193215891281
102200	5.439526831620091	0.2814192273327633	5.15	0.6385850021715396	-0.7176915518670951	0.2777193392260891
102201	5.439573431911119	0.28142205476615156	4.27	0.6386177998138562	-0.7176613226487245	0.27772204041990056
102240	5.441845588797827	0.5999416238355108	4.93	0.5500791081458068	-0.6153423904868782	0.5645942943843908
102258	5.442848280453099	0.6368831580634676	4.53	0.5364071535422874	-0.5988390044542939	0.5946925359989406
102268	5.443503040721984	1.4059021918291126	5.36	0.10960071435080494	-0.12219745461061224	0.9864357381504792
102287	5.444013025929417	-0.16573255623185706	3.78	0.6589246917099019	-0.7338947705706133	-0.16497489622399478
102293	5.444280846703136	-0.08774993625581143	4.43	0.6657069891506906	-0.7410491867434874	-0.08763736316627865
102362	5.447543652473277	-0.7677449259583965	5.11	0.48255724880828854	-0.5336553903501773	-0.6945145253864567
102393	5.449521023249323	0.8048434700058628	4.81	0.46596241406451117	-0.5132627183466091	0.7207221452367218
102442	5.451116952317347	-1.200376739517023	5.41	0.24375508997602222	-0.2676419765902042	-0.9321755352280331
102459	5.451896067295437	-0.8068103164465203	4.9	0.4662243120405455	-0.5111059423789402	-0.7220842101356707
102500	5.45401428614212	-0.589567369308364	4.89	0.5614524651944658	-0.6128894526960186	-0.5560014821032692
102513	5.454510395982	0.7689799209371077	5.06	0.4856828656078859	-0.5296484236013179	0.6954025463223089
102619	5.460702475102225	-0.9007326445085947	5.06	0.42255519793248286	-0.4551183324557978	-0.7837821177871398
102647	5.462101792830012	-0.46982750263225875	4.12	0.6075933401703143	-0.6525822831269797	-0.4527324781031943
102673	5.463439325902278	0.4729315008937605	4.56	0.6075034888808353	-0.6507388922461619	0.4554979748756858
102714	5.465733735736949	-0.15678847685367195	4.73	0.6756911834174251	-0.7204578912379745	-0.15614689111503466
102758	5.468316648496975	0.7747038329387782	4.8	0.4902093191588553	-0.5199887792930871	0.699504462329653
102763	5.468593894048655	0.7885689554094238	5.48	0.4836515853723866	-0.5127478724405338	0.7093453060918097
102796	5.4701657375730015	-0.6948132190244525	5.34	0.5279721552957928	-0.5579745810591634	-0.6402419621706831
102814	5.471163193240516	0.5836012928729792	5.47	0.5741517003339104	-0.6055681309525937	0.5510327247798101
102868	5.474053458481818	0.48969786672670396	5.03	0.6090197414733464	-0.6386369021920087	0.4703592899628249
102895	5.475140973138736	-1.020217466221106	3.67	0.36147288628038216	-0.3782265637883919	-0.8522218132205696
102962	5.478638612959733	0.23948598163093263	5.19	0.6736472803679133	-0.6999528082879725	0.23720330483088706
103069	5.484262849207822	-0.1692540896103135	5.49	0.6875127869293035	-0.7063651534757985	-0.1684471364072829
103081	5.485454560021084	0.7185020668162884	3.94	0.5256998813043539	-0.5388286716022511	0.658257774322447
